uid1;uid2;time
94.0;129.0;1270194437.0
94.0;123.0;1270194437.0
94.0;62.0;1270194437.0
94.0;36.0;1270194437.0
94.0;126.0;1270194437.0
94.0;105.0;1270194437.0
94.0;164.0;1270194437.0
94.0;109.0;1270194437.0
94.0;42.0;1270194437.0
94.0;150.0;1270194437.0
94.0;47.0;1270194437.0
94.0;92.0;1270194437.0
94.0;135.0;1270194437.0
94.0;115.0;1270194437.0
94.0;37.0;1270194437.0
94.0;108.0;1270194437.0
94.0;55.0;1270194437.0
94.0;151.0;1270194437.0
94.0;82.0;1270194437.0
94.0;132.0;1270194437.0
94.0;19.0;1270194437.0
94.0;155.0;1270194437.0
94.0;84.0;1270194437.0
94.0;3.0;1270194437.0
94.0;39.0;1270194437.0
94.0;83.0;1270194437.0
94.0;143.0;1270194437.0
94.0;54.0;1270194437.0
94.0;30.0;1270194437.0
94.0;66.0;1270194437.0
36.0;94.0;1270194440.0
94.0;135.0;1270194473.0
135.0;94.0;1270194589.0
133.0;94.0;1270194618.0
108.0;94.0;1270194652.0
164.0;94.0;1270194803.0
108.0;94.0;1270194825.0
123.0;94.0;1270194849.0
19.0;94.0;1270194883.0
84.0;94.0;1270194941.0
143.0;94.0;1270194970.0
37.0;94.0;1270195024.0
108.0;64.0;1270195029.0
108.0;72.0;1270195213.0
47.0;94.0;1270195333.0
129.0;14.0;1270195474.0
129.0;163.0;1270195474.0
129.0;110.0;1270195474.0
72.0;108.0;1270195760.0
105.0;94.0;1270195792.0
162.0;135.0;1270195819.0
83.0;94.0;1270195892.0
164.0;33.0;1270195947.0
164.0;65.0;1270195947.0
164.0;97.0;1270195947.0
164.0;91.0;1270195947.0
164.0;58.0;1270195947.0
164.0;137.0;1270195947.0
164.0;110.0;1270195947.0
164.0;67.0;1270195947.0
164.0;129.0;1270195947.0
164.0;161.0;1270195947.0
164.0;88.0;1270195947.0
164.0;112.0;1270195947.0
164.0;42.0;1270195947.0
164.0;105.0;1270195947.0
164.0;79.0;1270195947.0
164.0;14.0;1270195947.0
164.0;41.0;1270195947.0
164.0;116.0;1270195947.0
164.0;140.0;1270195947.0
164.0;142.0;1270195947.0
164.0;133.0;1270195947.0
164.0;130.0;1270195947.0
164.0;62.0;1270195947.0
164.0;52.0;1270195947.0
164.0;128.0;1270195947.0
164.0;13.0;1270195947.0
164.0;28.0;1270195947.0
164.0;51.0;1270195947.0
164.0;145.0;1270195947.0
164.0;94.0;1270195947.0
164.0;123.0;1270195947.0
164.0;36.0;1270195947.0
164.0;34.0;1270195947.0
164.0;134.0;1270195947.0
164.0;50.0;1270195947.0
164.0;165.0;1270195947.0
164.0;156.0;1270195947.0
164.0;81.0;1270195947.0
164.0;21.0;1270195947.0
164.0;60.0;1270195947.0
164.0;22.0;1270195947.0
164.0;121.0;1270195947.0
164.0;154.0;1270195947.0
164.0;104.0;1270195947.0
164.0;125.0;1270195947.0
164.0;32.0;1270195947.0
164.0;147.0;1270195947.0
164.0;86.0;1270195947.0
164.0;80.0;1270195947.0
164.0;35.0;1270195947.0
164.0;124.0;1270195947.0
164.0;37.0;1270195947.0
164.0;126.0;1270195947.0
164.0;146.0;1270195947.0
164.0;113.0;1270195947.0
164.0;45.0;1270195947.0
164.0;48.0;1270195947.0
164.0;102.0;1270195947.0
164.0;167.0;1270195947.0
164.0;117.0;1270195947.0
164.0;69.0;1270195947.0
164.0;158.0;1270195947.0
164.0;12.0;1270195947.0
164.0;111.0;1270195947.0
164.0;141.0;1270195947.0
164.0;57.0;1270195947.0
164.0;149.0;1270195947.0
164.0;78.0;1270195947.0
164.0;107.0;1270195947.0
164.0;56.0;1270195947.0
164.0;127.0;1270195947.0
164.0;82.0;1270195947.0
164.0;63.0;1270195947.0
164.0;15.0;1270195947.0
164.0;152.0;1270195947.0
164.0;151.0;1270195947.0
164.0;17.0;1270195947.0
164.0;16.0;1270195947.0
164.0;118.0;1270195947.0
164.0;73.0;1270195947.0
164.0;98.0;1270195947.0
164.0;64.0;1270195947.0
164.0;135.0;1270195947.0
164.0;166.0;1270195947.0
164.0;83.0;1270195947.0
164.0;72.0;1270195947.0
164.0;162.0;1270195947.0
164.0;30.0;1270195947.0
164.0;132.0;1270195947.0
164.0;55.0;1270195947.0
164.0;101.0;1270195947.0
164.0;108.0;1270195947.0
164.0;109.0;1270195947.0
164.0;153.0;1270195947.0
164.0;25.0;1270195947.0
164.0;155.0;1270195947.0
164.0;84.0;1270195947.0
164.0;150.0;1270195947.0
164.0;11.0;1270195947.0
164.0;27.0;1270195947.0
164.0;144.0;1270195947.0
164.0;44.0;1270195947.0
164.0;8.0;1270195947.0
164.0;77.0;1270195947.0
164.0;157.0;1270195947.0
164.0;2.0;1270195947.0
164.0;19.0;1270195947.0
164.0;92.0;1270195947.0
164.0;148.0;1270195947.0
164.0;89.0;1270195947.0
164.0;66.0;1270195947.0
164.0;47.0;1270195947.0
164.0;115.0;1270195947.0
164.0;74.0;1270195947.0
164.0;163.0;1270195947.0
164.0;39.0;1270195947.0
164.0;143.0;1270195947.0
164.0;95.0;1270195947.0
164.0;85.0;1270195947.0
164.0;54.0;1270195947.0
164.0;3.0;1270195947.0
164.0;119.0;1270195947.0
164.0;90.0;1270195947.0
164.0;136.0;1270195947.0
164.0;61.0;1270195947.0
164.0;18.0;1270195947.0
164.0;159.0;1270195947.0
164.0;50.0;1270195956.0
164.0;89.0;1270195956.0
164.0;17.0;1270195956.0
164.0;130.0;1270195956.0
36.0;164.0;1270195956.0
164.0;155.0;1270195956.0
164.0;36.0;1270195956.0
85.0;164.0;1270195956.0
164.0;152.0;1270195956.0
164.0;56.0;1270195956.0
118.0;164.0;1270195956.0
135.0;162.0;1270196005.0
14.0;129.0;1270196168.0
132.0;94.0;1270196179.0
30.0;94.0;1270196247.0
126.0;94.0;1270196462.0
94.0;108.0;1270196829.0
163.0;14.0;1270196830.0
163.0;154.0;1270196830.0
163.0;129.0;1270196830.0
163.0;41.0;1270196830.0
163.0;18.0;1270196830.0
163.0;90.0;1270196830.0
94.0;108.0;1270196871.0
14.0;148.0;1270196942.0
33.0;94.0;1270197054.0
81.0;17.0;1270197234.0
8.0;52.0;1270197271.0
89.0;66.0;1270197285.0
108.0;94.0;1270197312.0
115.0;73.0;1270197358.0
132.0;3.0;1270197390.0
110.0;94.0;1270197409.0
115.0;112.0;1270197526.0
110.0;129.0;1270197560.0
17.0;81.0;1270197651.0
18.0;163.0;1270197772.0
135.0;30.0;1270197942.0
15.0;117.0;1270197953.0
115.0;94.0;1270198002.0
112.0;94.0;1270198221.0
83.0;163.0;1270198374.0
62.0;94.0;1270199399.0
121.0;47.0;1270199856.0
3.0;143.0;1270200290.0
143.0;3.0;1270200544.0
3.0;143.0;1270200704.0
3.0;143.0;1270200955.0
143.0;124.0;1270201004.0
143.0;3.0;1270201012.0
143.0;3.0;1270201078.0
62.0;55.0;1270201397.0
62.0;116.0;1270201397.0
62.0;39.0;1270201397.0
62.0;91.0;1270201397.0
42.0;94.0;1270201538.0
8.0;133.0;1270201776.0
65.0;91.0;1270201949.0
121.0;27.0;1270202145.0
3.0;19.0;1270202607.0
3.0;141.0;1270202607.0
3.0;136.0;1270202607.0
3.0;129.0;1270202607.0
3.0;90.0;1270202607.0
3.0;77.0;1270202607.0
3.0;137.0;1270202607.0
3.0;133.0;1270202607.0
3.0;69.0;1270202607.0
3.0;143.0;1270202607.0
133.0;3.0;1270202634.0
3.0;132.0;1270202636.0
77.0;3.0;1270202666.0
143.0;3.0;1270202704.0
116.0;62.0;1270203210.0
18.0;14.0;1270204467.0
166.0;19.0;1270204888.0
19.0;3.0;1270204960.0
19.0;166.0;1270205010.0
119.0;148.0;1270205276.0
81.0;17.0;1270205880.0
17.0;81.0;1270206041.0
81.0;104.0;1270207352.0
81.0;130.0;1270207352.0
81.0;17.0;1270207352.0
81.0;97.0;1270207352.0
81.0;161.0;1270207352.0
81.0;69.0;1270207352.0
81.0;86.0;1270207352.0
81.0;148.0;1270207352.0
81.0;39.0;1270207352.0
17.0;81.0;1270207378.0
124.0;143.0;1270208998.0
86.0;81.0;1270209989.0
62.0;73.0;1270210244.0
105.0;63.0;1270210405.0
63.0;105.0;1270210534.0
42.0;66.0;1270210671.0
19.0;121.0;1270210942.0
121.0;19.0;1270211012.0
161.0;81.0;1270211180.0
166.0;132.0;1270211192.0
132.0;166.0;1270211315.0
133.0;19.0;1270211512.0
92.0;94.0;1270215772.0
30.0;117.0;1270216080.0
129.0;3.0;1270216720.0
129.0;94.0;1270216834.0
17.0;146.0;1270245851.0
17.0;161.0;1270245851.0
17.0;90.0;1270245851.0
17.0;80.0;1270245851.0
17.0;105.0;1270245851.0
17.0;62.0;1270245851.0
17.0;129.0;1270245851.0
17.0;146.0;1270245977.0
17.0;62.0;1270245977.0
17.0;105.0;1270245977.0
114.0;61.0;1270403197.0
114.0;61.0;1270471647.0
32.0;97.0;1270534171.0
32.0;97.0;1270534429.0
150.0;94.0;1270534642.0
150.0;158.0;1270534699.0
150.0;117.0;1270534796.0
133.0;19.0;1270535485.0
146.0;17.0;1270536047.0
117.0;30.0;1270536294.0
19.0;133.0;1270536321.0
152.0;62.0;1270536571.0
126.0;136.0;1270536824.0
17.0;146.0;1270536828.0
17.0;146.0;1270537243.0
55.0;62.0;1270537287.0
91.0;94.0;1270537311.0
92.0;94.0;1270537314.0
55.0;94.0;1270537329.0
92.0;165.0;1270537348.0
92.0;165.0;1270537352.0
91.0;62.0;1270537353.0
142.0;94.0;1270537385.0
91.0;65.0;1270537431.0
41.0;150.0;1270537843.0
41.0;162.0;1270537843.0
150.0;41.0;1270537961.0
41.0;163.0;1270538089.0
41.0;18.0;1270538089.0
41.0;110.0;1270538089.0
54.0;94.0;1270538358.0
110.0;41.0;1270538421.0
18.0;91.0;1270538497.0
33.0;47.0;1270539126.0
64.0;108.0;1270539885.0
146.0;17.0;1270539900.0
35.0;105.0;1270540088.0
69.0;11.0;1270540124.0
69.0;81.0;1270540276.0
69.0;3.0;1270540465.0
69.0;135.0;1270540477.0
69.0;77.0;1270540496.0
105.0;35.0;1270540505.0
47.0;126.0;1270540933.0
17.0;146.0;1270541510.0
117.0;119.0;1270541544.0
97.0;94.0;1270542042.0
97.0;81.0;1270542090.0
112.0;57.0;1270542243.0
112.0;97.0;1270542243.0
97.0;112.0;1270542272.0
39.0;62.0;1270542282.0
126.0;47.0;1270542754.0
142.0;117.0;1270542842.0
39.0;95.0;1270543191.0
39.0;62.0;1270543205.0
39.0;95.0;1270543218.0
117.0;142.0;1270543289.0
146.0;17.0;1270543454.0
65.0;57.0;1270543509.0
66.0;89.0;1270544154.0
89.0;66.0;1270544336.0
135.0;69.0;1270544643.0
135.0;154.0;1270544868.0
135.0;129.0;1270544868.0
135.0;103.0;1270544868.0
135.0;132.0;1270544868.0
135.0;152.0;1270544868.0
132.0;135.0;1270544868.0
103.0;135.0;1270544868.0
135.0;30.0;1270544929.0
135.0;84.0;1270544929.0
84.0;135.0;1270544958.0
18.0;163.0;1270545948.0
18.0;90.0;1270545948.0
33.0;45.0;1270545961.0
103.0;135.0;1270545968.0
126.0;47.0;1270546181.0
103.0;52.0;1270546534.0
86.0;69.0;1270547248.0
86.0;69.0;1270547308.0
30.0;135.0;1270547600.0
86.0;69.0;1270548869.0
152.0;135.0;1270548923.0
152.0;8.0;1270549761.0
8.0;152.0;1270549853.0
8.0;152.0;1270549924.0
162.0;41.0;1270550960.0
136.0;126.0;1270551133.0
39.0;54.0;1270551232.0
129.0;135.0;1270551378.0
69.0;86.0;1270551799.0
141.0;32.0;1270551866.0
141.0;146.0;1270551866.0
65.0;57.0;1270552204.0
95.0;39.0;1270552292.0
95.0;39.0;1270552353.0
112.0;57.0;1270552441.0
135.0;69.0;1270552860.0
135.0;90.0;1270552928.0
135.0;19.0;1270552928.0
135.0;136.0;1270552928.0
135.0;129.0;1270552928.0
117.0;97.0;1270552959.0
97.0;117.0;1270552982.0
129.0;135.0;1270553266.0
86.0;69.0;1270553498.0
19.0;135.0;1270553634.0
32.0;141.0;1270554021.0
130.0;86.0;1270554750.0
163.0;90.0;1270554810.0
163.0;18.0;1270554810.0
163.0;41.0;1270554810.0
163.0;129.0;1270554810.0
163.0;154.0;1270554810.0
163.0;14.0;1270554810.0
69.0;153.0;1270555295.0
153.0;69.0;1270555400.0
117.0;65.0;1270555662.0
117.0;97.0;1270555662.0
117.0;136.0;1270555662.0
117.0;102.0;1270555662.0
117.0;142.0;1270555662.0
117.0;45.0;1270555662.0
117.0;156.0;1270555662.0
117.0;105.0;1270555662.0
117.0;52.0;1270555662.0
117.0;56.0;1270555662.0
117.0;37.0;1270555662.0
117.0;13.0;1270555662.0
117.0;60.0;1270555662.0
117.0;153.0;1270555662.0
117.0;121.0;1270555662.0
117.0;119.0;1270555662.0
117.0;77.0;1270555662.0
117.0;155.0;1270555662.0
117.0;54.0;1270555662.0
117.0;15.0;1270555662.0
117.0;57.0;1270555662.0
117.0;101.0;1270555662.0
117.0;3.0;1270555662.0
117.0;72.0;1270555662.0
117.0;84.0;1270555662.0
117.0;83.0;1270555662.0
117.0;64.0;1270555662.0
84.0;117.0;1270555676.0
64.0;117.0;1270555679.0
155.0;94.0;1270555705.0
97.0;117.0;1270555709.0
45.0;117.0;1270555731.0
77.0;117.0;1270555736.0
56.0;117.0;1270555759.0
83.0;117.0;1270555792.0
72.0;117.0;1270556041.0
65.0;117.0;1270556176.0
13.0;117.0;1270556195.0
18.0;163.0;1270556790.0
153.0;69.0;1270556928.0
153.0;117.0;1270556931.0
54.0;117.0;1270556941.0
155.0;117.0;1270557118.0
153.0;117.0;1270557237.0
69.0;156.0;1270557673.0
69.0;33.0;1270557905.0
69.0;45.0;1270557905.0
60.0;117.0;1270558206.0
8.0;141.0;1270558405.0
142.0;117.0;1270558793.0
156.0;69.0;1270559326.0
33.0;69.0;1270559507.0
141.0;8.0;1270559657.0
8.0;141.0;1270559706.0
8.0;141.0;1270559942.0
52.0;117.0;1270560018.0
141.0;8.0;1270560038.0
8.0;141.0;1270560059.0
8.0;141.0;1270560082.0
105.0;117.0;1270560759.0
45.0;69.0;1270561217.0
55.0;133.0;1270561464.0
133.0;55.0;1270561500.0
33.0;45.0;1270561816.0
37.0;117.0;1270561840.0
15.0;117.0;1270561877.0
119.0;117.0;1270561932.0
45.0;69.0;1270562347.0
92.0;165.0;1270562383.0
69.0;45.0;1270562391.0
107.0;62.0;1270563016.0
107.0;133.0;1270563016.0
101.0;117.0;1270564119.0
130.0;11.0;1270564177.0
30.0;162.0;1270564541.0
30.0;97.0;1270564541.0
30.0;135.0;1270564541.0
30.0;90.0;1270564611.0
30.0;35.0;1270564611.0
30.0;65.0;1270564611.0
30.0;161.0;1270564674.0
30.0;161.0;1270564743.0
97.0;30.0;1270564769.0
30.0;65.0;1270564805.0
30.0;90.0;1270564805.0
30.0;35.0;1270564805.0
30.0;129.0;1270564805.0
30.0;143.0;1270564840.0
19.0;153.0;1270564924.0
56.0;55.0;1270564945.0
56.0;55.0;1270564953.0
56.0;57.0;1270564959.0
56.0;72.0;1270564970.0
56.0;117.0;1270565001.0
161.0;30.0;1270565077.0
161.0;30.0;1270565085.0
135.0;30.0;1270565509.0
156.0;72.0;1270566934.0
156.0;117.0;1270567791.0
17.0;80.0;1270587199.0
17.0;90.0;1270587199.0
17.0;161.0;1270587199.0
17.0;146.0;1270587199.0
17.0;105.0;1270587199.0
17.0;62.0;1270587199.0
17.0;129.0;1270587199.0
162.0;30.0;1270617989.0
133.0;107.0;1270619021.0
35.0;30.0;1270621216.0
65.0;30.0;1270621701.0
65.0;30.0;1270621705.0
133.0;73.0;1270623071.0
133.0;19.0;1270623071.0
143.0;30.0;1270623110.0
19.0;133.0;1270623210.0
56.0;62.0;1270623380.0
129.0;30.0;1270624226.0
141.0;90.0;1270624276.0
141.0;127.0;1270624276.0
127.0;141.0;1270624376.0
102.0;117.0;1270624688.0
90.0;3.0;1270624797.0
90.0;141.0;1270625273.0
52.0;11.0;1270626215.0
148.0;14.0;1270626416.0
148.0;11.0;1270626631.0
11.0;148.0;1270626682.0
148.0;14.0;1270626747.0
148.0;81.0;1270626780.0
148.0;119.0;1270627115.0
80.0;14.0;1270627284.0
80.0;14.0;1270627311.0
14.0;118.0;1270627540.0
118.0;14.0;1270627619.0
65.0;97.0;1270627914.0
33.0;69.0;1270628399.0
33.0;90.0;1270628416.0
33.0;136.0;1270628433.0
50.0;103.0;1270629324.0
103.0;50.0;1270629492.0
103.0;89.0;1270630172.0
103.0;89.0;1270630218.0
129.0;119.0;1270630270.0
47.0;121.0;1270630272.0
119.0;129.0;1270630394.0
89.0;103.0;1270630522.0
103.0;89.0;1270630610.0
103.0;81.0;1270630834.0
103.0;39.0;1270630834.0
65.0;97.0;1270630967.0
65.0;17.0;1270630967.0
128.0;3.0;1270631393.0
13.0;127.0;1270631561.0
13.0;74.0;1270631561.0
13.0;41.0;1270631561.0
13.0;90.0;1270631561.0
69.0;118.0;1270631650.0
112.0;97.0;1270631728.0
97.0;112.0;1270631759.0
104.0;81.0;1270633070.0
73.0;62.0;1270633192.0
73.0;62.0;1270633264.0
73.0;133.0;1270633292.0
18.0;163.0;1270633319.0
18.0;90.0;1270633319.0
90.0;69.0;1270634244.0
118.0;102.0;1270634373.0
118.0;128.0;1270634373.0
118.0;83.0;1270634373.0
90.0;135.0;1270634637.0
128.0;95.0;1270635669.0
156.0;102.0;1270636306.0
102.0;156.0;1270636527.0
90.0;13.0;1270636814.0
13.0;90.0;1270636860.0
69.0;90.0;1270637096.0
30.0;45.0;1270637282.0
69.0;45.0;1270637367.0
45.0;69.0;1270637440.0
146.0;133.0;1270637466.0
128.0;52.0;1270637947.0
55.0;17.0;1270638151.0
55.0;8.0;1270638151.0
8.0;55.0;1270638170.0
17.0;55.0;1270638207.0
90.0;135.0;1270638575.0
153.0;19.0;1270638805.0
153.0;69.0;1270639630.0
45.0;30.0;1270639667.0
153.0;19.0;1270639684.0
128.0;55.0;1270639887.0
128.0;103.0;1270639966.0
8.0;152.0;1270640133.0
36.0;155.0;1270640663.0
13.0;90.0;1270640894.0
36.0;155.0;1270640895.0
101.0;156.0;1270641486.0
128.0;55.0;1270641500.0
90.0;135.0;1270641595.0
80.0;118.0;1270642001.0
83.0;143.0;1270642022.0
83.0;129.0;1270642022.0
129.0;83.0;1270642108.0
153.0;97.0;1270642209.0
153.0;69.0;1270642209.0
105.0;54.0;1270642817.0
105.0;67.0;1270642817.0
105.0;13.0;1270642817.0
103.0;84.0;1270642871.0
135.0;90.0;1270642965.0
90.0;30.0;1270643206.0
90.0;30.0;1270643401.0
163.0;118.0;1270643419.0
67.0;105.0;1270644169.0
91.0;39.0;1270644350.0
143.0;83.0;1270644354.0
54.0;105.0;1270644450.0
143.0;124.0;1270644592.0
143.0;15.0;1270644592.0
130.0;156.0;1270645054.0
133.0;146.0;1270645085.0
30.0;17.0;1270645221.0
17.0;30.0;1270645266.0
133.0;97.0;1270645325.0
97.0;133.0;1270645353.0
33.0;45.0;1270646295.0
152.0;90.0;1270646375.0
152.0;135.0;1270646375.0
152.0;162.0;1270646375.0
152.0;136.0;1270646375.0
152.0;166.0;1270646375.0
155.0;36.0;1270646432.0
152.0;8.0;1270646468.0
8.0;152.0;1270646501.0
69.0;153.0;1270646677.0
36.0;155.0;1270646780.0
90.0;152.0;1270647037.0
162.0;152.0;1270647126.0
39.0;91.0;1270647229.0
133.0;88.0;1270647374.0
39.0;91.0;1270647397.0
162.0;150.0;1270647415.0
150.0;162.0;1270647421.0
91.0;39.0;1270647426.0
52.0;11.0;1270647895.0
156.0;101.0;1270647965.0
13.0;105.0;1270648223.0
165.0;94.0;1270648478.0
94.0;165.0;1270648528.0
14.0;118.0;1270648900.0
66.0;89.0;1270648910.0
118.0;14.0;1270648938.0
89.0;66.0;1270649005.0
135.0;148.0;1270649832.0
135.0;69.0;1270649832.0
135.0;152.0;1270650070.0
90.0;97.0;1270650403.0
90.0;17.0;1270650403.0
17.0;90.0;1270650434.0
97.0;90.0;1270650670.0
121.0;118.0;1270650795.0
118.0;121.0;1270651369.0
118.0;148.0;1270651561.0
155.0;36.0;1270655099.0
36.0;155.0;1270655111.0
153.0;69.0;1270678972.0
73.0;133.0;1270709053.0
133.0;73.0;1270709299.0
3.0;166.0;1270711015.0
42.0;130.0;1270711081.0
136.0;123.0;1270711329.0
136.0;166.0;1270711329.0
136.0;126.0;1270712054.0
136.0;123.0;1270712054.0
117.0;47.0;1270712347.0
117.0;3.0;1270712378.0
117.0;124.0;1270712573.0
117.0;142.0;1270712598.0
54.0;56.0;1270713012.0
54.0;50.0;1270713012.0
54.0;152.0;1270713012.0
152.0;54.0;1270713027.0
56.0;54.0;1270713034.0
136.0;123.0;1270713087.0
136.0;166.0;1270713087.0
50.0;54.0;1270713158.0
47.0;117.0;1270713174.0
135.0;69.0;1270713177.0
27.0;121.0;1270713199.0
69.0;135.0;1270713318.0
146.0;133.0;1270713640.0
123.0;136.0;1270713862.0
117.0;57.0;1270713899.0
135.0;98.0;1270714111.0
30.0;133.0;1270714258.0
123.0;112.0;1270714270.0
123.0;136.0;1270714285.0
82.0;27.0;1270714291.0
30.0;133.0;1270714345.0
11.0;47.0;1270714433.0
123.0;136.0;1270714479.0
135.0;90.0;1270714590.0
73.0;123.0;1270714642.0
82.0;94.0;1270714919.0
90.0;17.0;1270714969.0
90.0;97.0;1270714969.0
17.0;90.0;1270714997.0
82.0;72.0;1270715022.0
73.0;133.0;1270715393.0
112.0;123.0;1270715436.0
11.0;80.0;1270715689.0
133.0;73.0;1270715822.0
133.0;73.0;1270715829.0
133.0;30.0;1270715851.0
133.0;30.0;1270715854.0
133.0;146.0;1270715934.0
133.0;97.0;1270716002.0
133.0;88.0;1270716246.0
98.0;135.0;1270716293.0
39.0;157.0;1270716397.0
39.0;95.0;1270716397.0
39.0;140.0;1270716397.0
39.0;28.0;1270716397.0
39.0;111.0;1270716397.0
39.0;81.0;1270716397.0
27.0;82.0;1270716454.0
45.0;135.0;1270716620.0
45.0;85.0;1270716651.0
85.0;45.0;1270716691.0
135.0;45.0;1270716693.0
45.0;27.0;1270716707.0
45.0;154.0;1270716745.0
45.0;152.0;1270716793.0
77.0;30.0;1270716811.0
77.0;135.0;1270716811.0
77.0;162.0;1270716811.0
45.0;166.0;1270716821.0
135.0;77.0;1270716836.0
45.0;101.0;1270716862.0
45.0;36.0;1270716900.0
45.0;107.0;1270716933.0
15.0;143.0;1270717161.0
81.0;39.0;1270717180.0
36.0;45.0;1270717196.0
27.0;45.0;1270717229.0
126.0;136.0;1270717329.0
47.0;11.0;1270717482.0
166.0;161.0;1270717548.0
166.0;45.0;1270717637.0
45.0;166.0;1270717667.0
141.0;149.0;1270717699.0
103.0;136.0;1270718138.0
103.0;69.0;1270718138.0
11.0;47.0;1270718168.0
47.0;11.0;1270718183.0
97.0;57.0;1270718259.0
107.0;45.0;1270718533.0
103.0;81.0;1270718591.0
107.0;45.0;1270718669.0
166.0;136.0;1270718833.0
97.0;57.0;1270718970.0
97.0;90.0;1270719082.0
80.0;11.0;1270719191.0
95.0;39.0;1270719438.0
166.0;90.0;1270719488.0
136.0;166.0;1270719851.0
152.0;45.0;1270720040.0
85.0;36.0;1270720047.0
18.0;90.0;1270720196.0
18.0;163.0;1270720196.0
90.0;166.0;1270720484.0
103.0;102.0;1270720579.0
103.0;36.0;1270720579.0
103.0;128.0;1270720579.0
103.0;54.0;1270720579.0
30.0;77.0;1270720687.0
161.0;166.0;1270721380.0
85.0;83.0;1270721781.0
55.0;102.0;1270722123.0
102.0;55.0;1270722383.0
135.0;98.0;1270723064.0
52.0;11.0;1270723149.0
11.0;52.0;1270723195.0
98.0;135.0;1270723422.0
130.0;30.0;1270723903.0
88.0;110.0;1270723905.0
88.0;154.0;1270723905.0
135.0;69.0;1270724508.0
69.0;135.0;1270724614.0
90.0;69.0;1270725046.0
135.0;148.0;1270725214.0
13.0;90.0;1270725235.0
150.0;137.0;1270725744.0
137.0;150.0;1270725780.0
135.0;69.0;1270726166.0
45.0;107.0;1270726226.0
118.0;17.0;1270727125.0
108.0;94.0;1270727758.0
94.0;108.0;1270727804.0
155.0;36.0;1270728012.0
162.0;77.0;1270728364.0
66.0;89.0;1270728962.0
89.0;66.0;1270729073.0
103.0;153.0;1270729109.0
81.0;103.0;1270729327.0
77.0;69.0;1270729486.0
77.0;123.0;1270729486.0
77.0;136.0;1270729486.0
77.0;19.0;1270729486.0
11.0;80.0;1270729753.0
166.0;84.0;1270729843.0
19.0;77.0;1270729999.0
17.0;112.0;1270730250.0
17.0;57.0;1270730250.0
36.0;155.0;1270730883.0
85.0;39.0;1270730883.0
39.0;81.0;1270731040.0
152.0;69.0;1270731276.0
69.0;90.0;1270732170.0
153.0;103.0;1270732835.0
135.0;19.0;1270733250.0
135.0;19.0;1270733294.0
153.0;69.0;1270733488.0
52.0;11.0;1270733594.0
112.0;17.0;1270733689.0
136.0;77.0;1270733717.0
39.0;150.0;1270733719.0
150.0;39.0;1270733764.0
112.0;17.0;1270733770.0
83.0;102.0;1270734172.0
136.0;166.0;1270734254.0
102.0;83.0;1270734555.0
103.0;81.0;1270734628.0
130.0;97.0;1270734994.0
17.0;112.0;1270735259.0
69.0;135.0;1270735299.0
69.0;77.0;1270735338.0
36.0;85.0;1270735487.0
90.0;154.0;1270735709.0
19.0;135.0;1270736121.0
19.0;135.0;1270736142.0
83.0;85.0;1270736213.0
85.0;36.0;1270737550.0
80.0;11.0;1270739270.0
121.0;156.0;1270740892.0
121.0;36.0;1270740892.0
156.0;121.0;1270740973.0
36.0;86.0;1270741308.0
36.0;69.0;1270741308.0
36.0;163.0;1270741308.0
36.0;90.0;1270741308.0
36.0;148.0;1270741308.0
36.0;80.0;1270741308.0
36.0;85.0;1270741308.0
36.0;121.0;1270741314.0
8.0;130.0;1270745163.0
86.0;69.0;1270761951.0
133.0;19.0;1270794636.0
84.0;166.0;1270795004.0
19.0;133.0;1270795558.0
65.0;35.0;1270795705.0
81.0;39.0;1270796109.0
142.0;117.0;1270796158.0
129.0;163.0;1270796614.0
129.0;110.0;1270796614.0
129.0;14.0;1270796614.0
39.0;166.0;1270796620.0
110.0;129.0;1270796684.0
14.0;129.0;1270796746.0
166.0;152.0;1270796858.0
152.0;166.0;1270797053.0
41.0;110.0;1270797856.0
41.0;18.0;1270797856.0
41.0;163.0;1270797856.0
136.0;163.0;1270798417.0
118.0;121.0;1270798573.0
166.0;152.0;1270798621.0
166.0;136.0;1270798621.0
123.0;77.0;1270799455.0
163.0;129.0;1270799997.0
163.0;90.0;1270799997.0
163.0;41.0;1270799997.0
163.0;14.0;1270799997.0
163.0;154.0;1270799997.0
163.0;18.0;1270799997.0
118.0;89.0;1270800399.0
135.0;57.0;1270800463.0
130.0;8.0;1270800464.0
13.0;90.0;1270800520.0
161.0;166.0;1270800790.0
161.0;102.0;1270800790.0
146.0;133.0;1270800902.0
60.0;13.0;1270801091.0
166.0;84.0;1270801374.0
84.0;166.0;1270801444.0
102.0;161.0;1270801459.0
45.0;47.0;1270801555.0
69.0;33.0;1270801592.0
69.0;135.0;1270801592.0
166.0;84.0;1270801606.0
84.0;166.0;1270801678.0
69.0;152.0;1270801988.0
89.0;118.0;1270802024.0
13.0;60.0;1270802199.0
69.0;152.0;1270802206.0
69.0;45.0;1270802206.0
45.0;69.0;1270802244.0
47.0;45.0;1270802321.0
60.0;13.0;1270802578.0
13.0;60.0;1270802811.0
101.0;8.0;1270803058.0
101.0;45.0;1270803170.0
19.0;97.0;1270803577.0
19.0;61.0;1270803577.0
97.0;19.0;1270803598.0
101.0;85.0;1270803645.0
85.0;101.0;1270803697.0
8.0;101.0;1270803845.0
