uid1,uid2,weight
148,36,0.807790
148,130,0.000000
148,58,0.000000
148,11,0.888363
148,119,0.728901
148,8,0.500000
148,155,0.000000
148,128,0.500000
148,86,0.000000
148,35,0.000000
148,151,0.000000
148,102,0.500000
148,67,0.000000
148,13,0.749969
148,41,0.000000
148,18,0.000000
148,118,0.985084
148,104,0.000000
148,148,0.000000
148,85,0.264061
148,103,0.500000
148,82,0.000000
148,160,0.990896
148,56,0.000000
148,98,0.749991
148,74,0.000000
148,138,0.000000
148,54,0.000000
148,156,0.920295
148,140,0.000000
148,145,0.749179
148,72,0.000000
148,2,0.000000
148,92,0.000000
148,107,0.748920
148,50,0.000000
148,84,0.000000
148,165,0.000000
148,49,0.000000
148,111,0.000000
148,28,0.000000
148,157,0.000000
148,22,0.508767
148,61,0.697891
148,164,0.500000
148,52,0.000000
148,29,0.000000
148,37,0.999746
148,79,0.000000
148,154,0.383400
148,101,0.500000
148,109,0.000000
148,124,0.000000
148,15,0.000000
148,141,0.000000
148,125,0.000000
148,88,0.000000
148,134,0.000000
148,63,0.000000
148,75,0.000000
148,31,0.000000
148,51,0.000000
148,21,0.000000
148,100,0.000000
148,48,0.000000
148,68,0.000000
148,12,0.000000
148,149,0.000000
148,16,0.000000
148,25,0.000000
148,115,0.000000
148,159,0.000000
148,59,0.000000
148,139,0.000000
148,122,0.000000
148,114,0.000000
148,120,0.000000
148,26,0.000000
148,70,0.000000
148,5,0.000000
148,7,0.000000
148,10,0.000000
148,9,0.000000
148,42,0.000000
148,40,0.000000
148,34,0.000000
148,99,0.000000
148,76,0.000000
148,131,0.000000
148,38,0.000000
148,20,0.000000
148,4,0.000000
148,23,0.000000
148,24,0.000000
148,1,0.000000
148,6,0.000000
148,71,0.000000
148,53,0.000000
148,87,0.000000
148,46,0.000000
148,96,0.000000
148,43,0.000000
148,106,0.000000
148,93,0.000000
85,17,0.500000
85,161,0.534608
85,146,0.000000
85,90,0.599401
85,105,0.000000
85,129,0.500000
85,62,0.972251
85,39,0.500000
85,81,0.375509
85,112,0.000000
85,60,0.000000
85,57,0.000000
85,94,0.000000
85,77,0.000000
85,162,0.000000
85,142,0.000000
85,117,0.000000
85,30,0.000000
85,158,0.000000
85,65,0.000000
85,135,0.000000
85,150,0.000000
85,91,0.000000
85,66,0.729507
85,89,0.000000
85,143,0.000000
85,133,0.729522
85,19,0.000000
85,73,0.749998
85,144,0.500000
85,47,0.826290
85,78,0.853423
85,33,0.500000
85,45,0.000000
85,108,0.500000
85,136,0.000000
85,44,0.500000
85,166,0.000000
85,123,0.000000
85,116,0.000000
85,83,0.715798
85,152,0.000000
85,95,0.865224
85,64,0.000000
85,147,0.000000
85,127,0.000000
85,137,0.705229
85,126,0.500000
85,27,0.630166
85,80,0.677036
85,55,0.926185
85,97,0.500000
85,110,0.500000
85,14,0.500000
85,163,0.000000
85,69,0.614906
85,32,0.500000
85,153,0.906851
85,167,0.000000
85,113,0.747767
85,121,0.367991
85,3,0.969115
85,132,0.500000
85,36,0.977979
85,130,0.000000
85,58,0.000000
85,11,0.000000
85,119,0.000000
85,8,0.000000
85,155,0.602888
85,128,0.000000
85,86,0.000000
85,35,0.000000
85,151,0.000000
85,102,0.798929
85,67,0.731068
85,13,0.246801
85,41,0.000000
85,18,0.000000
85,118,0.000000
85,104,0.000000
85,148,0.264061
85,85,0.000000
85,103,0.000000
85,82,0.661918
85,160,0.000000
85,56,0.500000
85,98,0.500000
85,74,0.000000
85,138,0.000000
85,54,0.776039
85,156,0.000000
85,140,0.937471
85,145,0.500000
85,72,0.000000
85,2,0.000000
85,92,0.000000
85,107,0.000000
85,50,0.000000
85,84,0.000000
85,165,0.000000
85,49,0.000000
85,111,0.000000
85,28,0.000000
85,157,0.000000
85,22,0.500000
85,61,0.000000
85,164,0.749998
85,52,0.000000
85,29,0.000000
85,37,0.875705
85,79,0.000000
85,154,0.000000
85,101,0.000000
85,109,0.000000
85,124,0.000000
85,15,0.000000
85,141,0.000000
85,125,0.000000
85,88,0.000000
85,134,0.000000
85,63,0.500000
85,75,0.000000
85,31,0.000000
85,51,0.000000
85,21,0.000000
85,100,0.000000
85,48,0.000000
85,68,0.000000
85,12,0.000000
85,149,0.500000
85,16,0.000000
85,25,0.000000
85,115,0.000000
85,159,0.000000
85,59,0.000000
85,139,0.000000
85,122,0.000000
85,114,0.000000
85,120,0.000000
85,26,0.000000
85,70,0.000000
85,5,0.000000
85,7,0.000000
85,10,0.000000
85,9,0.000000
85,42,0.000000
85,40,0.000000
85,34,0.000000
85,99,0.000000
85,76,0.000000
85,131,0.000000
85,38,0.000000
85,20,0.000000
85,4,0.000000
85,23,0.000000
85,24,0.000000
85,1,0.000000
85,6,0.000000
85,71,0.000000
85,53,0.000000
85,87,0.000000
85,46,0.000000
85,96,0.000000
85,43,0.000000
85,106,0.000000
85,93,0.000000
103,17,0.000000
103,161,0.935011
103,146,0.000000
103,90,0.500000
103,105,0.000000
103,129,0.000000
103,62,0.996495
103,39,0.932820
103,81,0.976995
103,112,0.000000
103,60,0.000000
103,57,0.000000
103,94,0.667100
103,77,0.000000
103,162,0.000000
103,142,0.000000
103,117,0.500000
103,30,0.000000
103,158,0.000000
103,65,0.000000
103,135,0.000000
103,150,0.000000
103,91,0.000000
103,66,0.274732
103,89,0.500000
103,143,0.000000
103,133,0.967652
103,19,0.303728
103,73,0.500000
103,144,0.000000
103,47,0.000000
103,78,0.500000
103,33,0.894431
103,45,0.606195
103,108,0.000000
103,136,0.861845
103,44,0.697412
103,166,0.000000
103,123,0.000000
103,116,0.000000
103,83,0.000000
103,152,0.734052
103,95,0.000000
103,64,0.000000
103,147,0.000000
103,127,0.000000
103,137,0.000000
103,126,0.000000
103,27,0.000000
103,80,0.729801
103,55,0.955053
103,97,0.000000
103,110,0.000000
103,14,0.000000
103,163,0.569742
103,69,0.467817
103,32,0.000000
103,153,0.749076
103,167,0.000000
103,113,0.000000
103,121,0.749995
103,3,0.985311
103,132,0.750000
103,36,0.922023
103,130,0.000000
103,58,0.839469
103,11,0.510819
103,119,0.500000
103,8,0.000000
103,155,0.902122
103,128,0.961269
103,86,0.000000
103,35,0.500000
103,151,0.000000
103,102,0.882489
103,67,0.767714
103,13,0.000000
103,41,0.000000
103,18,0.000000
103,118,0.000000
103,104,0.000000
103,148,0.500000
103,85,0.000000
103,103,0.000000
103,82,0.000000
103,160,0.000000
103,56,0.000000
103,98,0.000000
103,74,0.000000
103,138,0.000000
103,54,0.732821
103,156,0.726484
103,140,0.000000
103,145,0.000000
103,72,0.000000
103,2,0.500000
103,92,0.000000
103,107,0.000000
103,50,0.570930
103,84,0.873285
103,165,0.000000
103,49,0.000000
103,111,0.000000
103,28,0.000000
103,157,0.000000
103,22,0.000000
103,61,0.000000
103,164,0.000000
103,52,0.996308
103,29,0.000000
103,37,0.500000
103,79,0.000000
103,154,0.000000
103,101,0.500000
103,109,0.000000
103,124,0.000000
103,15,0.000000
103,141,0.000000
103,125,0.000000
103,88,0.000000
103,134,0.000000
103,63,0.423036
103,75,0.000000
103,31,0.000000
103,51,0.000000
103,21,0.000000
103,100,0.000000
103,48,0.000000
103,68,0.000000
103,12,0.000000
103,149,0.000000
103,16,0.000000
103,25,0.000000
103,115,0.000000
103,159,0.000000
103,59,0.000000
103,139,0.000000
103,122,0.000000
103,114,0.000000
103,120,0.781258
103,26,0.000000
103,70,0.000000
103,5,0.000000
103,7,0.000000
103,10,0.000000
103,9,0.000000
103,42,0.000000
103,40,0.000000
103,34,0.000000
103,99,0.000000
103,76,0.000000
103,131,0.000000
103,38,0.000000
103,20,0.000000
103,4,0.000000
103,23,0.000000
103,24,0.000000
103,1,0.000000
103,6,0.000000
103,71,0.000000
103,53,0.000000
103,87,0.000000
103,46,0.000000
103,96,0.000000
103,43,0.000000
103,106,0.000000
103,93,0.000000
82,17,0.000000
82,161,0.000000
82,146,0.000000
82,90,0.935877
82,105,0.625299
82,129,0.000000
82,62,0.000000
82,39,0.720578
82,81,0.000000
82,112,0.749937
82,60,0.000000
82,57,0.500000
82,94,0.620912
82,77,0.000000
82,162,0.000000
82,142,0.000000
82,117,0.000000
82,30,0.000000
82,158,0.000000
82,65,0.749645
82,135,0.000000
82,150,0.000000
82,91,0.000000
82,66,0.000000
82,89,0.749430
82,143,0.000000
82,133,0.500000
82,19,0.000000
82,73,0.681463
82,144,0.000000
82,47,0.000000
82,78,0.749961
82,33,0.000000
82,45,0.965603
82,108,0.500000
82,136,0.000000
82,44,0.749050
82,166,0.749132
82,123,0.000000
82,116,0.000000
82,83,0.749989
82,152,0.500000
82,95,0.684853
82,64,0.000000
82,147,0.000000
82,127,0.000000
82,137,0.000000
82,126,0.779488
82,27,0.755013
82,80,0.000000
82,55,0.000000
82,97,0.909862
82,110,0.000000
82,14,0.000000
82,163,0.000000
82,69,0.000000
82,32,0.883494
82,153,0.000000
82,167,0.000000
82,113,0.000000
82,121,0.000000
82,3,0.000000
82,132,0.500000
82,36,0.000000
82,130,0.572331
82,58,0.868867
82,11,0.000000
82,119,0.000000
82,8,0.000000
82,155,0.000000
82,128,0.000000
82,86,0.000000
82,35,0.500000
82,151,0.500000
82,102,0.000000
82,67,0.000000
82,13,0.000000
82,41,0.000000
82,18,0.000000
82,118,0.000000
82,104,0.000000
82,148,0.000000
82,85,0.661918
82,103,0.000000
82,82,0.000000
82,160,0.000000
82,56,0.000000
82,98,0.500000
82,74,0.000000
82,138,0.000000
82,54,0.000000
82,156,0.500000
82,140,0.000000
82,145,0.745656
82,72,0.274016
82,2,0.000000
82,92,0.000000
82,107,0.000000
82,50,0.000000
82,84,0.000000
82,165,0.000000
82,49,0.000000
82,111,0.000000
82,28,0.000000
82,157,0.000000
82,22,0.749104
82,61,0.000000
82,164,0.500000
82,52,0.749461
82,29,0.000000
82,37,0.500000
82,79,0.000000
82,154,0.500000
82,101,0.500000
82,109,0.000000
82,124,0.000000
82,15,0.000000
82,141,0.000000
82,125,0.000000
82,88,0.000000
82,134,0.000000
82,63,0.000000
82,75,0.000000
82,31,0.000000
82,51,0.000000
82,21,0.000000
82,100,0.000000
82,48,0.000000
82,68,0.000000
82,12,0.000000
82,149,0.000000
82,16,0.000000
82,25,0.000000
82,115,0.000000
82,159,0.000000
82,59,0.000000
82,139,0.000000
82,122,0.000000
82,114,0.000000
82,120,0.000000
82,26,0.000000
82,70,0.000000
82,5,0.000000
82,7,0.000000
82,10,0.000000
82,9,0.000000
82,42,0.000000
82,40,0.000000
82,34,0.500000
82,99,0.000000
82,76,0.000000
82,131,0.000000
82,38,0.000000
82,20,0.000000
82,4,0.000000
82,23,0.000000
82,24,0.000000
82,1,0.000000
82,6,0.000000
82,71,0.000000
82,53,0.000000
82,87,0.000000
82,46,0.000000
82,96,0.000000
82,43,0.000000
82,106,0.000000
82,93,0.000000
160,17,0.000000
160,161,0.000000
160,146,0.000000
160,90,0.000000
160,105,0.000000
160,129,0.000000
160,62,0.000000
160,39,0.000000
160,81,0.000000
160,112,0.000000
160,60,0.000000
160,57,0.000000
160,94,0.000000
160,77,0.000000
160,162,0.000000
160,142,0.000000
160,117,0.000000
160,30,0.000000
160,158,0.000000
160,65,0.000000
160,135,0.000000
160,150,0.000000
160,91,0.000000
160,66,0.000000
160,89,0.749443
160,143,0.000000
160,133,0.000000
160,19,0.000000
160,73,0.000000
160,144,0.000000
160,47,0.000000
160,78,0.000000
160,33,0.000000
160,45,0.669145
160,108,0.500000
160,136,0.000000
160,44,0.000000
160,166,0.000000
160,123,0.000000
160,116,0.000000
160,83,0.000000
160,152,0.000000
160,95,0.000000
160,64,0.000000
160,147,0.000000
160,127,0.000000
160,137,0.000000
160,126,0.000000
160,27,0.000000
160,80,0.990894
160,55,0.000000
160,97,0.000000
160,110,0.000000
160,14,0.884749
160,163,0.623839
160,69,0.000000
160,32,0.000000
160,153,0.000000
160,167,0.000000
160,113,0.500000
160,121,0.000000
160,3,0.000000
160,132,0.000000
160,36,0.601495
160,130,0.615673
160,58,0.000000
160,11,0.763173
160,119,0.000000
160,8,0.000000
160,155,0.000000
160,128,0.000000
160,86,0.000000
160,35,0.000000
160,151,0.000000
160,102,0.000000
160,67,0.000000
160,13,0.000000
160,41,0.000000
160,18,0.000000
160,118,0.000000
160,104,0.000000
160,148,0.990896
160,85,0.000000
160,103,0.000000
160,82,0.000000
160,160,0.000000
160,56,0.000000
160,98,0.500000
160,74,0.000000
160,138,0.000000
160,54,0.000000
160,156,0.000000
160,140,0.000000
160,145,0.000000
160,72,0.000000
160,2,0.000000
160,92,0.000000
160,107,0.000000
160,50,0.000000
160,84,0.000000
160,165,0.000000
160,49,0.000000
160,111,0.000000
160,28,0.000000
160,157,0.000000
160,22,0.000000
160,61,0.000000
160,164,0.000000
160,52,0.940779
160,29,0.000000
160,37,0.000000
160,79,0.990893
160,154,0.000000
160,101,0.000000
160,109,0.000000
160,124,0.000000
160,15,0.000000
160,141,0.000000
160,125,0.000000
160,88,0.000000
160,134,0.000000
160,63,0.000000
160,75,0.000000
160,31,0.000000
160,51,0.000000
160,21,0.000000
160,100,0.000000
160,48,0.000000
160,68,0.000000
160,12,0.000000
160,149,0.000000
160,16,0.000000
160,25,0.000000
160,115,0.000000
160,159,0.000000
160,59,0.000000
160,139,0.000000
160,122,0.000000
160,114,0.000000
160,120,0.000000
160,26,0.000000
160,70,0.000000
160,5,0.000000
160,7,0.000000
160,10,0.000000
160,9,0.000000
160,42,0.000000
160,40,0.000000
160,34,0.000000
160,99,0.000000
160,76,0.000000
160,131,0.000000
160,38,0.000000
160,20,0.000000
160,4,0.000000
160,23,0.000000
160,24,0.000000
160,1,0.000000
160,6,0.000000
160,71,0.000000
160,53,0.000000
160,87,0.000000
160,46,0.000000
160,96,0.000000
160,43,0.000000
160,106,0.000000
160,93,0.000000
56,17,0.872052
56,161,0.000000
56,146,0.000000
56,90,0.000000
56,105,0.834955
56,129,0.000000
56,62,0.761481
56,39,0.968718
56,81,0.950239
56,112,0.000000
56,60,0.000000
56,57,0.500000
56,94,0.000000
56,77,0.000000
56,162,0.000000
56,142,0.000000
56,117,0.844737
56,30,0.000000
56,158,0.000000
56,65,0.894590
56,135,0.000000
56,150,0.000000
56,91,0.000000
56,66,0.000000
56,89,0.749988
56,143,0.000000
56,133,0.749123
56,19,0.000000
56,73,0.967743
56,144,0.000000
56,47,0.500000
56,78,0.000000
56,33,0.000000
56,45,0.874823
56,108,0.683385
56,136,0.000000
56,44,0.000000
56,166,0.000000
56,123,0.000000
56,116,0.000000
56,83,0.749688
56,152,0.750412
56,95,0.500000
56,64,0.000000
56,147,0.000000
56,127,0.000000
56,137,0.000000
56,126,0.000000
56,27,0.000000
56,80,0.000000
56,55,0.500000
56,97,0.687272
56,110,0.000000
56,14,0.000000
56,163,0.000000
56,69,0.000000
56,32,0.000000
56,153,0.000000
56,167,0.000000
56,113,0.000000
56,121,0.000000
56,3,0.749983
56,132,0.962346
56,36,0.874384
56,130,0.572331
56,58,0.000000
56,11,0.000000
56,119,0.000000
56,8,0.634281
56,155,0.000000
56,128,0.274240
56,86,0.000000
56,35,0.831483
56,151,0.000000
56,102,0.500000
56,67,0.684812
56,13,0.570494
56,41,0.000000
56,18,0.000000
56,118,0.000000
56,104,0.000000
56,148,0.000000
56,85,0.500000
56,103,0.000000
56,82,0.000000
56,160,0.000000
56,56,0.000000
56,98,0.978154
56,74,0.000000
56,138,0.000000
56,54,0.645078
56,156,0.688204
56,140,0.500000
56,145,0.000000
56,72,0.774919
56,2,0.000000
56,92,0.000000
56,107,0.749975
56,50,0.000000
56,84,0.000000
56,165,0.000000
56,49,0.739439
56,111,0.500000
56,28,0.500000
56,157,0.000000
56,22,0.749933
56,61,0.000000
56,164,0.749998
56,52,0.853513
56,29,0.000000
56,37,0.500000
56,79,0.000000
56,154,0.000000
56,101,0.749980
56,109,0.000000
56,124,0.000000
56,15,0.000000
56,141,0.500000
56,125,0.000000
56,88,0.000000
56,134,0.000000
56,63,0.000000
56,75,0.000000
56,31,0.000000
56,51,0.000000
56,21,0.000000
56,100,0.000000
56,48,0.000000
56,68,0.000000
56,12,0.000000
56,149,0.500000
56,16,0.000000
56,25,0.000000
56,115,0.000000
56,159,0.000000
56,59,0.000000
56,139,0.000000
56,122,0.000000
56,114,0.000000
56,120,0.000000
56,26,0.000000
56,70,0.000000
56,5,0.000000
56,7,0.000000
56,10,0.000000
56,9,0.000000
56,42,0.000000
56,40,0.000000
56,34,0.500000
56,99,0.000000
56,76,0.000000
56,131,0.000000
56,38,0.000000
56,20,0.000000
56,4,0.000000
56,23,0.000000
56,24,0.000000
56,1,0.000000
56,6,0.000000
56,71,0.000000
56,53,0.000000
56,87,0.000000
56,46,0.000000
56,96,0.000000
56,43,0.000000
56,106,0.000000
56,93,0.000000
98,17,0.722159
98,161,0.000000
98,146,0.000000
98,90,0.000000
98,105,0.919437
98,129,0.000000
98,62,0.749205
98,39,0.749145
98,81,0.000000
98,112,0.000000
98,60,0.000000
98,57,0.500000
98,94,0.000000
98,77,0.000000
98,162,0.000000
98,142,0.000000
98,117,0.500000
98,30,0.000000
98,158,0.000000
98,65,0.000000
98,135,0.936436
98,150,0.000000
98,91,0.000000
98,66,0.000000
98,89,0.749967
98,143,0.000000
98,133,0.000000
98,19,0.000000
98,73,0.749912
98,144,0.000000
98,47,0.723969
98,78,0.948794
98,33,0.000000
98,45,0.749795
98,108,0.749715
98,136,0.000000
98,44,0.000000
98,166,0.000000
98,123,0.000000
98,116,0.000000
98,83,0.500000
98,152,0.000000
98,95,0.000000
98,64,0.000000
98,147,0.000000
98,127,0.000000
98,137,0.000000
98,126,0.000000
98,27,0.000000
98,80,0.000000
98,55,0.500000
98,97,0.500000
98,110,0.830616
98,14,0.000000
98,163,0.000000
98,69,0.000000
98,32,0.500000
98,153,0.000000
98,167,0.000000
98,113,0.993253
98,121,0.500000
98,3,0.000000
98,132,0.500000
98,36,0.000000
98,130,0.572331
98,58,0.000000
98,11,0.853388
98,119,0.000000
98,8,0.500000
98,155,0.000000
98,128,0.000000
98,86,0.000000
98,35,0.000000
98,151,0.000000
98,102,0.806310
98,67,0.500000
98,13,0.000000
98,41,0.000000
98,18,0.000000
98,118,0.855797
98,104,0.000000
98,148,0.749991
98,85,0.500000
98,103,0.000000
98,82,0.500000
98,160,0.500000
98,56,0.978154
98,98,0.000000
98,74,0.000000
98,138,0.000000
98,54,0.000000
98,156,0.749861
98,140,0.000000
98,145,0.000000
98,72,0.000000
98,2,0.000000
98,92,0.000000
98,107,0.000000
98,50,0.000000
98,84,0.000000
98,165,0.000000
98,49,0.000000
98,111,0.000000
98,28,0.000000
98,157,0.000000
98,22,0.000000
98,61,0.856326
98,164,0.500000
98,52,0.800110
98,29,0.000000
98,37,0.799661
98,79,0.000000
98,154,0.500000
98,101,0.500000
98,109,0.000000
98,124,0.000000
98,15,0.000000
98,141,0.000000
98,125,0.000000
98,88,0.000000
98,134,0.000000
98,63,0.500000
98,75,0.000000
98,31,0.000000
98,51,0.000000
98,21,0.000000
98,100,0.000000
98,48,0.000000
98,68,0.000000
98,12,0.000000
98,149,0.000000
98,16,0.000000
98,25,0.000000
98,115,0.000000
98,159,0.000000
98,59,0.000000
98,139,0.000000
98,122,0.000000
98,114,0.000000
98,120,0.000000
98,26,0.000000
98,70,0.000000
98,5,0.000000
98,7,0.000000
98,10,0.000000
98,9,0.000000
98,42,0.000000
98,40,0.000000
98,34,0.000000
98,99,0.000000
98,76,0.000000
98,131,0.000000
98,38,0.000000
98,20,0.000000
98,4,0.000000
98,23,0.000000
98,24,0.000000
98,1,0.000000
98,6,0.000000
98,71,0.000000
98,53,0.000000
98,87,0.000000
98,46,0.000000
98,96,0.000000
98,43,0.000000
98,106,0.000000
98,93,0.000000
74,17,0.749560
74,161,0.000000
74,146,0.000000
74,90,0.000000
74,105,0.000000
74,129,0.000000
74,62,0.000000
74,39,0.500000
74,81,0.000000
74,112,0.000000
74,60,0.000000
74,57,0.000000
74,94,0.000000
74,77,0.000000
74,162,0.000000
74,142,0.000000
74,117,0.000000
74,30,0.000000
74,158,0.000000
74,65,0.749212
74,135,0.000000
74,150,0.000000
74,91,0.000000
74,66,0.000000
74,89,0.749482
74,143,0.000000
74,133,0.000000
74,19,0.000000
74,73,0.749014
74,144,0.000000
74,47,0.749499
74,78,0.000000
74,33,0.000000
74,45,0.692020
74,108,0.749566
74,136,0.000000
74,44,0.000000
74,166,0.749045
74,123,0.000000
74,116,0.000000
74,83,0.917622
74,152,0.000000
74,95,0.000000
74,64,0.000000
74,147,0.000000
74,127,0.000000
74,137,0.000000
74,126,0.000000
74,27,0.000000
74,80,0.000000
74,55,0.000000
74,97,0.000000
74,110,0.000000
74,14,0.000000
74,163,0.000000
74,69,0.000000
74,32,0.000000
74,153,0.000000
74,167,0.000000
74,113,0.000000
74,121,0.000000
74,3,0.000000
74,132,0.500000
74,36,0.000000
74,130,0.572331
74,58,0.000000
74,11,0.000000
74,119,0.500000
74,8,0.000000
74,155,0.000000
74,128,0.000000
74,86,0.000000
74,35,0.996155
74,151,0.000000
74,102,0.000000
74,67,0.000000
74,13,0.804123
74,41,0.000000
74,18,0.000000
74,118,0.000000
74,104,0.000000
74,148,0.000000
74,85,0.000000
74,103,0.000000
74,82,0.000000
74,160,0.000000
74,56,0.000000
74,98,0.000000
74,74,0.000000
74,138,0.000000
74,54,0.000000
74,156,0.000000
74,140,0.000000
74,145,0.000000
74,72,0.000000
74,2,0.000000
74,92,0.000000
74,107,0.000000
74,50,0.000000
74,84,0.000000
74,165,0.000000
74,49,0.000000
74,111,0.000000
74,28,0.000000
74,157,0.000000
74,22,0.000000
74,61,0.000000
74,164,0.500000
74,52,0.000000
74,29,0.000000
74,37,0.730143
74,79,0.000000
74,154,0.000000
74,101,0.748898
74,109,0.000000
74,124,0.000000
74,15,0.000000
74,141,0.673834
74,125,0.000000
74,88,0.000000
74,134,0.000000
74,63,0.000000
74,75,0.000000
74,31,0.000000
74,51,0.000000
74,21,0.000000
74,100,0.000000
74,48,0.000000
74,68,0.000000
74,12,0.000000
74,149,0.000000
74,16,0.000000
74,25,0.000000
74,115,0.000000
74,159,0.000000
74,59,0.000000
74,139,0.000000
74,122,0.000000
74,114,0.000000
74,120,0.000000
74,26,0.000000
74,70,0.000000
74,5,0.000000
74,7,0.000000
74,10,0.000000
74,9,0.000000
74,42,0.000000
74,40,0.000000
74,34,0.000000
74,99,0.000000
74,76,0.000000
74,131,0.000000
74,38,0.000000
74,20,0.000000
74,4,0.000000
74,23,0.000000
74,24,0.000000
74,1,0.000000
74,6,0.000000
74,71,0.000000
74,53,0.000000
74,87,0.000000
74,46,0.000000
74,96,0.000000
74,43,0.000000
74,106,0.000000
74,93,0.000000
138,17,0.000000
138,161,0.000000
138,146,0.000000
138,90,0.000000
138,105,0.000000
138,129,0.000000
138,62,0.000000
138,39,0.000000
138,81,0.000000
138,112,0.000000
138,60,0.000000
138,57,0.000000
138,94,0.000000
138,77,0.000000
138,162,0.000000
138,142,0.000000
138,117,0.000000
138,30,0.000000
138,158,0.000000
138,65,0.000000
138,135,0.500000
138,150,0.000000
138,91,0.000000
138,66,0.000000
138,89,0.500000
138,143,0.000000
138,133,0.000000
138,19,0.000000
138,73,0.000000
138,144,0.000000
138,47,0.000000
138,78,0.000000
138,33,0.000000
138,45,0.500000
138,108,0.500000
138,136,0.000000
138,44,0.000000
138,166,0.000000
138,123,0.000000
138,116,0.000000
138,83,0.000000
138,152,0.000000
138,95,0.000000
138,64,0.000000
138,147,0.000000
138,127,0.000000
138,137,0.000000
138,126,0.000000
138,27,0.000000
138,80,0.000000
138,55,0.000000
138,97,0.000000
138,110,0.000000
138,14,0.000000
138,163,0.000000
138,69,0.000000
138,32,0.000000
138,153,0.000000
138,167,0.000000
138,113,0.000000
138,121,0.000000
138,3,0.000000
138,132,0.000000
138,36,0.000000
138,130,0.500000
138,58,0.000000
138,11,0.906054
138,119,0.000000
138,8,0.000000
138,155,0.000000
138,128,0.000000
138,86,0.000000
138,35,0.000000
138,151,0.000000
138,102,0.000000
138,67,0.000000
138,13,0.000000
138,41,0.000000
138,18,0.000000
138,118,0.000000
138,104,0.000000
138,148,0.000000
138,85,0.000000
138,103,0.000000
138,82,0.000000
138,160,0.000000
138,56,0.000000
138,98,0.000000
138,74,0.000000
138,138,0.000000
138,54,0.000000
138,156,0.000000
138,140,0.000000
138,145,0.000000
138,72,0.000000
138,2,0.000000
138,92,0.000000
138,107,0.000000
138,50,0.000000
138,84,0.000000
138,165,0.000000
138,49,0.000000
138,111,0.000000
138,28,0.000000
138,157,0.000000
138,22,0.000000
138,61,0.000000
138,164,0.000000
138,52,0.000000
138,29,0.000000
138,37,0.000000
138,79,0.000000
138,154,0.000000
138,101,0.000000
138,109,0.000000
138,124,0.000000
138,15,0.000000
138,141,0.000000
138,125,0.000000
138,88,0.000000
138,134,0.000000
138,63,0.000000
138,75,0.000000
138,31,0.000000
138,51,0.000000
138,21,0.000000
138,100,0.000000
138,48,0.000000
138,68,0.000000
138,12,0.000000
138,149,0.000000
138,16,0.000000
138,25,0.000000
138,115,0.000000
138,159,0.000000
138,59,0.000000
138,139,0.934428
138,122,0.000000
138,114,0.000000
138,120,0.000000
138,26,0.000000
138,70,0.000000
138,5,0.000000
138,7,0.000000
138,10,0.000000
138,9,0.000000
138,42,0.000000
138,40,0.000000
138,34,0.000000
138,99,0.000000
138,76,0.000000
138,131,0.000000
138,38,0.000000
138,20,0.000000
138,4,0.000000
138,23,0.000000
138,24,0.000000
138,1,0.000000
138,6,0.000000
138,71,0.000000
138,53,0.000000
138,87,0.000000
138,46,0.000000
138,96,0.000000
138,43,0.000000
138,106,0.000000
138,93,0.000000
54,17,0.968440
54,161,0.000000
54,146,0.000000
54,90,0.000000
54,105,0.500000
54,129,0.000000
54,62,0.988313
54,39,0.681094
54,81,0.953756
54,112,0.747430
54,60,0.000000
54,57,0.500000
54,94,0.837449
54,77,0.000000
54,162,0.000000
54,142,0.000000
54,117,0.500000
54,30,0.000000
54,158,0.000000
54,65,0.000000
54,135,0.000000
54,150,0.749696
54,91,0.000000
54,66,0.000000
54,89,0.749800
54,143,0.000000
54,133,0.500000
54,19,0.000000
54,73,0.687554
54,144,0.000000
54,47,0.000000
54,78,0.000000
54,33,0.000000
54,45,0.692239
54,108,0.500000
54,136,0.000000
54,44,0.500000
54,166,0.000000
54,123,0.000000
54,116,0.000000
54,83,0.734995
54,152,0.500000
54,95,0.000000
54,64,0.000000
54,147,0.000000
54,127,0.000000
54,137,0.000000
54,126,0.733283
54,27,0.000000
54,80,0.000000
54,55,0.952772
54,97,0.500000
54,110,0.000000
54,14,0.000000
54,163,0.000000
54,69,0.000000
54,32,0.000000
54,153,0.000000
54,167,0.000000
54,113,0.000000
54,121,0.000000
54,3,0.000000
54,132,0.929511
54,36,0.749527
54,130,0.572331
54,58,0.000000
54,11,0.000000
54,119,0.000000
54,8,0.000000
54,155,0.749922
54,128,0.000000
54,86,0.500000
54,35,0.000000
54,151,0.000000
54,102,0.943901
54,67,0.000000
54,13,0.500000
54,41,0.000000
54,18,0.000000
54,118,0.000000
54,104,0.000000
54,148,0.000000
54,85,0.776039
54,103,0.732821
54,82,0.000000
54,160,0.000000
54,56,0.645078
54,98,0.000000
54,74,0.000000
54,138,0.000000
54,54,0.000000
54,156,0.500000
54,140,0.000000
54,145,0.000000
54,72,0.749455
54,2,0.000000
54,92,0.000000
54,107,0.000000
54,50,0.500000
54,84,0.000000
54,165,0.500000
54,49,0.500000
54,111,0.000000
54,28,0.000000
54,157,0.000000
54,22,0.000000
54,61,0.000000
54,164,0.500000
54,52,0.000000
54,29,0.000000
54,37,0.749925
54,79,0.000000
54,154,0.000000
54,101,0.500000
